timestamp_ns,mode,fsm,rl_type,obs_00_base_ang_vel_x_scaled,obs_01_base_ang_vel_y_scaled,obs_02_base_ang_vel_z_scaled,obs_03_projected_gravity_x,obs_04_projected_gravity_y,obs_05_projected_gravity_z,obs_06_abad_l_position_offset_scaled,obs_07_hip_l_position_offset_scaled,obs_08_knee_l_position_offset_scaled,obs_09_abad_r_position_offset_scaled,obs_10_hip_r_position_offset_scaled,obs_11_knee_r_position_offset_scaled,obs_12_abad_l_velocity_scaled,obs_13_hip_l_velocity_scaled,obs_14_knee_l_velocity_scaled,obs_15_wheel_l_velocity_scaled,obs_16_abad_r_velocity_scaled,obs_17_hip_r_velocity_scaled,obs_18_knee_r_velocity_scaled,obs_19_wheel_r_velocity_scaled,obs_20_last_action_abad_l,obs_21_last_action_hip_l,obs_22_last_action_knee_l,obs_23_last_action_wheel_l,obs_24_last_action_abad_r,obs_25_last_action_hip_r,obs_26_last_action_knee_r,obs_27_last_action_wheel_r
1788508259987900863,sim,WALK,isaacgym,-0.000092140,-0.001135890,-0.000077555,0.049239823,0.006026066,-0.998768805,0.075280249,0.061758747,-0.051676342,-0.120042779,-0.058871810,0.082165370,0.000015226,-0.000145535,0.000043742,0.001997264,0.000007757,0.000008528,-0.000039917,0.001370909,-0.478932083,0.608816504,-2.267026663,0.100871392,0.432261378,-0.525915504,2.034080982,0.082562715
1788508260007835839,sim,WALK,isaacgym,-0.000066820,-0.001139337,-0.000092765,0.049153361,0.006032371,-0.998773026,0.075284518,0.061702897,-0.051665435,-0.120040961,-0.058860709,0.082156012,0.000007793,-0.000146780,0.000015740,0.001932643,0.000002296,0.000044664,-0.000011637,0.001444588,-0.478933275,0.608524084,-2.267055750,0.091996729,0.432235032,-0.525567293,2.034017801,0.080706902
1788508260027778288,sim,WALK,isaacgym,-0.000039801,-0.001124529,-0.000104566,0.049071976,0.006036490,-0.998777003,0.075285837,0.061651905,-0.051664779,-0.120041229,-0.058839326,0.082156787,0.000000208,-0.000135859,-0.000009690,0.001804170,-0.000003216,0.000069892,0.000013894,0.001461692,-0.479025543,0.608343482,-2.267050743,0.080553934,0.432330906,-0.525277436,2.033839941,0.076613508
1788508260047866065,sim,WALK,isaacgym,-0.000009474,-0.001096266,-0.000113284,0.048992125,0.006038574,-0.998780911,0.075284168,0.061604967,-0.051673660,-0.120043732,-0.058809062,0.082167218,-0.000008125,-0.000112520,-0.000034867,0.001607666,-0.000009288,0.000086322,0.000038662,0.001428522,-0.479184806,0.608224869,-2.267118216,0.067371428,0.432517081,-0.525016785,2.033618927,0.070849471
1788508260067810530,sim,WALK,isaacgym,0.000024406,-0.001033210,-0.000119877,0.048911319,0.006038340,-0.998784872,0.075279616,0.061569725,-0.051690707,-0.120048270,-0.058775236,0.082185397,-0.000016071,-0.000086553,-0.000057495,0.001369774,-0.000015083,0.000099445,0.000060314,0.001353480,-0.479426026,0.608114302,-2.267187357,0.053012170,0.432802081,-0.524711907,2.033311844,0.063681170
1788508260087797477,sim,WALK,isaacgym,0.000052876,-0.000940570,-0.000121997,0.048844251,0.006036040,-0.998788168,0.075272918,0.061545034,-0.051713774,-0.120054267,-0.058739533,0.082209239,-0.000022553,-0.000061612,-0.000076333,0.001114144,-0.000019612,0.000109738,0.000078162,0.001247118,-0.479761302,0.607982635,-2.267185211,0.037813060,0.433189303,-0.524417281,2.032970905,0.055164255
1788508260108000361,sim,WALK,isaacgym,0.000082526,-0.000839765,-0.000118718,0.048776763,0.006031269,-0.998791495,0.075263053,0.061529224,-0.051746140,-0.120062605,-0.058697914,0.082242022,-0.000028642,-0.000024868,-0.000092353,0.000805563,-0.000023780,0.000109031,0.000092687,0.001095193,-0.480131567,0.607992470,-2.267239094,0.022612322,0.433610171,-0.524252534,2.032666206,0.045984972
1788508260127818069,sim,WALK,isaacgym,0.000107170,-0.000691214,-0.000113526,0.048718688,0.006024393,-0.998794371,0.075251184,0.061526601,-0.051783929,-0.120072260,-0.058656235,0.082279632,-0.000033024,0.000005479,-0.000104744,0.000483215,-0.000026512,0.000111639,0.000103855,0.000916726,-0.480602145,0.607932985,-2.267161131,0.007854389,0.434098721,-0.523985863,2.032346249,0.036219019
1788508260148763361,sim,WALK,isaacgym,0.000127449,-0.000530775,-0.000105184,0.048672480,0.006015810,-0.998796676,0.075237945,0.061535482,-0.051825056,-0.120082743,-0.058614765,0.082320163,-0.000035986,0.000035926,-0.000110420,0.000165340,-0.000028262,0.000108251,0.000108096,0.000720161,-0.481141269,0.607948244,-2.267009258,-0.005849639,0.434622347,-0.523815155,2.032025576,0.026327692
1788508260167859617,sim,WALK,isaacgym,0.000125250,-0.000408238,-0.000089791,0.048640949,0.006007414,-0.998798262,0.075225934,0.061549057,-0.051862309,-0.120091975,-0.058580686,0.082356343,-0.000033865,0.000037785,-0.000108001,0.000026852,-0.000025501,0.000093116,0.000104151,0.000532558,-0.481697738,0.608021021,-2.266859293,-0.018144868,0.435151607,-0.523728907,2.031781673,0.016955554
1788508260187863449,sim,WALK,isaacgym,0.000104045,-0.000308925,-0.000064855,0.048615437,0.005999430,-0.998799553,0.075214878,0.061560233,-0.051899741,-0.120099977,-0.058552777,0.082392046,-0.000027628,0.000023677,-0.000099667,-0.000017155,-0.000019197,0.000064698,0.000093945,0.000324664,-0.482164741,0.607944608,-2.266682386,-0.030357923,0.435602188,-0.523807049,2.031703949,0.008079479
1788508260207860575,sim,WALK,isaacgym,0.000087619,-0.000174501,-0.000036619,0.048597075,0.005992422,-0.998800488,0.075205408,0.061568637,-0.051935623,-0.120106280,-0.058533569,0.082425485,-0.000022596,0.000020234,-0.000089636,-0.000145327,-0.000014536,0.000041232,0.000082587,0.000105820,-0.482601166,0.607703447,-2.266374826,-0.043260459,0.435959816,-0.523890615,2.031757355,-0.000664672
1788508260227909302,sim,WALK,isaacgym,0.000101157,-0.000026891,-0.000015163,0.048589714,0.005985463,-0.998800888,0.075196557,0.061579202,-0.051967452,-0.120112181,-0.058517208,0.082454274,-0.000024303,0.000033732,-0.000077901,-0.000350214,-0.000016903,0.000049434,0.000069020,0.000018239,-0.483054996,0.607628107,-2.266162157,-0.055864748,0.436252385,-0.523928285,2.031866550,-0.009314286
1788508260247779566,sim,WALK,isaacgym,0.000127909,0.000103939,-0.000001262,0.048592962,0.005976711,-0.998800782,0.075186364,0.061598455,-0.051995287,-0.120119669,-0.058494215,0.082478652,-0.000028617,0.000062091,-0.000069095,-0.000604696,-0.000021832,0.000071358,0.000059648,-0.000009233,-0.483438015,0.607805848,-2.266346931,-0.067711323,0.436511934,-0.523882627,2.032204151,-0.018691398
1788508260267812803,sim,WALK,isaacgym,0.000148342,0.000229707,0.000008641,0.048605892,0.005966109,-0.998800217,0.075174794,0.061628287,-0.052021155,-0.120128691,-0.058462088,0.082501123,-0.000031635,0.000090490,-0.000067323,-0.000869057,-0.000025032,0.000095881,0.000059139,-0.000046168,-0.483777404,0.608056903,-2.266739368,-0.078536220,0.436749011,-0.523774326,2.032725573,-0.029182676
1788508260287707593,sim,WALK,isaacgym,0.000151130,0.000368928,0.000017818,0.048627552,0.005955216,-0.998799227,0.075163387,0.061665108,-0.052046487,-0.120137639,-0.058425714,0.082524071,-0.000031436,0.000109748,-0.000073643,-0.001122999,-0.000024340,0.000105606,0.000068193,-0.000182575,-0.484123528,0.608251452,-2.267059326,-0.088342346,0.436979592,-0.523637831,2.033251286,-0.040562380
1788508260307715402,sim,WALK,isaacgym,0.000146259,0.000539389,0.000030488,0.048662245,0.005943827,-0.998797606,0.075151652,0.061709647,-0.052076409,-0.120146476,-0.058385809,0.082552502,-0.000030240,0.000120601,-0.000083337,-0.001376966,-0.000022192,0.000105628,0.000080235,-0.000392422,-0.484503150,0.608323872,-2.267095089,-0.096756555,0.437224746,-0.523562431,2.033550262,-0.051811259
1788508260327695999,sim,WALK,isaacgym,0.000137210,0.000694276,0.000045548,0.048706856,0.005933517,-0.998795492,0.075141102,0.061755513,-0.052107403,-0.120153941,-0.058350821,0.082582722,-0.000028437,0.000129932,-0.000088070,-0.001591890,-0.000019538,0.000092575,0.000086561,-0.000620952,-0.484896898,0.608392954,-2.266889334,-0.102909096,0.437503070,-0.523564577,2.033603191,-0.061772794
1788508260347874443,sim,WALK,isaacgym,0.000130570,0.000795984,0.000058641,0.048745799,0.005926442,-0.998793635,0.075133890,0.061790262,-0.052130232,-0.120158777,-0.058329036,0.082605193,-0.000027105,0.000136393,-0.000087101,-0.001723238,-0.000017811,0.000076023,0.000085881,-0.000789851,-0.485253334,0.608455837,-2.266640186,-0.106643207,0.437781632,-0.523605406,2.033482075,-0.070019186
1788508260367802477,sim,WALK,isaacgym,0.000120030,0.000985605,0.000077635,0.048810023,0.005917224,-0.998790553,0.075124569,0.061838602,-0.052160869,-0.120164707,-0.058305358,0.082635412,-0.000024800,0.000129396,-0.000083158,-0.001877711,-0.000015446,0.000060798,0.000081637,-0.001027896,-0.485558391,0.608369768,-2.266394138,-0.109439887,0.438038826,-0.523542523,2.033329487,-0.077638216
1788508260387916899,sim,WALK,isaacgym,0.000104857,0.001112488,0.000096790,0.048885901,0.005908846,-0.998786891,0.075115904,0.061888983,-0.052189479,-0.120169923,-0.058288981,0.082663486,-0.000020954,0.000133739,-0.000067701,-0.001990002,-0.000012296,0.000029982,0.000066267,-0.001241463,-0.485824645,0.608535886,-2.266088486,-0.109216206,0.438258260,-0.523758352,2.033214808,-0.082698241
1788508260407966367,sim,WALK,isaacgym,0.000091323,0.001201361,0.000115981,0.048973902,0.005901057,-0.998782626,0.075109027,0.061938529,-0.052209983,-0.120173894,-0.058285509,0.082683215,-0.000017551,0.000138004,-0.000047689,-0.002036258,-0.000010129,-0.000003542,0.000045148,-0.001398623,-0.485984266,0.608732462,-2.266016483,-0.105605677,0.438396603,-0.523985565,2.033131599,-0.084814772
1788508260428126932,sim,WALK,isaacgym,0.000074100,0.001233072,0.000131188,0.049066441,0.005894347,-0.998778124,0.075103357,0.061992173,-0.052223155,-0.120177083,-0.058294733,0.082695255,-0.000012606,0.000141944,-0.000023520,-0.002018621,-0.000006905,-0.000039237,0.000020052,-0.001504615,-0.485994995,0.609031737,-2.266111374,-0.098539516,0.438450456,-0.524298668,2.033161640,-0.083891183
1788508260447720620,sim,WALK,isaacgym,0.000053158,0.001230731,0.000143368,0.049159970,0.005889052,-0.998773556,0.075099811,0.062045355,-0.052227209,-0.120178849,-0.058316012,0.082697759,-0.000006533,0.000136555,0.000000218,-0.001927175,-0.000002758,-0.000067763,-0.000004546,-0.001547436,-0.485888600,0.609280050,-2.266280174,-0.088296868,0.438406080,-0.524608672,2.033254862,-0.080203831
1788508260467813461,sim,WALK,isaacgym,0.000027228,0.001193932,0.000152496,0.049252005,0.005885505,-0.998769043,0.075098850,0.062094529,-0.052222381,-0.120178789,-0.058346530,0.082691262,0.000000830,0.000122499,0.000022977,-0.001764737,0.000002594,-0.000089210,-0.000027697,-0.001528552,-0.485677779,0.609502912,-2.266438723,-0.075355530,0.438267052,-0.524922490,2.033389807,-0.074078485
1788508260487777738,sim,WALK,isaacgym,-0.000000860,0.001127017,0.000158221,0.049330904,0.005884137,-0.998765157,0.075100549,0.062132632,-0.052210937,-0.120176829,-0.058379536,0.082678268,0.000008506,0.000103227,0.000042540,-0.001556962,0.000008425,-0.000103260,-0.000046983,-0.001458574,-0.485380590,0.609686375,-2.266548872,-0.060332872,0.438028753,-0.525225103,2.033570766,-0.065977439
1788508260507727139,sim,WALK,isaacgym,-0.000036201,0.001045907,0.000159350,0.049413267,0.005885050,-0.998761080,0.075105689,0.062164565,-0.052190611,-0.120172150,-0.058419396,0.082656453,0.000017564,0.000068679,0.000062482,-0.001267914,0.000015442,-0.000105931,-0.000065757,-0.001328200,-0.485066593,0.609731793,-2.266495705,-0.044229664,0.437725842,-0.525395930,2.033735752,-0.056676857
1788508260527796005,sim,WALK,isaacgym,-0.000070676,0.000912028,0.000158517,0.049483522,0.005888460,-0.998757582,0.075113729,0.062183236,-0.052164326,-0.120165266,-0.058458706,0.082629333,0.000025925,0.000040477,0.000081330,-0.000954122,0.000021864,-0.000112776,-0.000083053,-0.001165731,-0.484655559,0.609837472,-2.266472101,-0.027587598,0.437316984,-0.525693595,2.033994913,-0.046330214
1788508260547772545,sim,WALK,isaacgym,-0.000104074,0.000763907,0.000152522,0.049546966,0.005894626,-0.998754400,0.075125210,0.062191223,-0.052130232,-0.120155729,-0.058501174,0.082595000,0.000033421,0.000006781,0.000096549,-0.000610488,0.000027542,-0.000111799,-0.000096215,-0.000967643,-0.484196544,0.609841883,-2.266442060,-0.011175218,0.436836720,-0.525877476,2.034304142,-0.035465598
1788508260567733696,sim,WALK,isaacgym,-0.000130424,0.000603680,0.000144401,0.049596037,0.005902627,-0.998751917,0.075138345,0.062187110,-0.052093396,-0.120145023,-0.058540453,0.082558641,0.000038693,-0.000024427,0.000106631,-0.000276932,0.000031342,-0.000108296,-0.000104474,-0.000759054,-0.483680904,0.609832942,-2.266455412,0.004354875,0.436296076,-0.526069164,2.034631968,-0.024493765
1788508260587738522,sim,WALK,isaacgym,-0.000140010,0.000450721,0.000128967,0.049633607,0.005912072,-0.998749995,0.075152695,0.062174310,-0.052054057,-0.120133564,-0.058576887,0.082520435,0.000039625,-0.000036344,0.000110543,-0.000047800,0.000031181,-0.000095607,-0.000106455,-0.000535515,-0.483152688,0.609758258,-2.266454935,0.018668370,0.435744941,-0.526169538,2.034918308,-0.013920750
1788508260607783252,sim,WALK,isaacgym,-0.000120203,0.000323807,0.000103452,0.049662616,0.005921593,-0.998748497,0.075166740,0.062164043,-0.052012572,-0.120122842,-0.058608775,0.082480917,0.000033943,-0.000017241,0.000106674,0.000015101,0.000025053,-0.000072101,-0.000100906,-0.000306558,-0.482646942,0.609806061,-2.266574621,0.032457974,0.435221463,-0.526178181,2.035109997,-0.004015183
1788508260627843007,sim,WALK,isaacgym,-0.000106492,0.000176064,0.000076155,0.049680480,0.005929344,-0.998747562,0.075178154,0.062158098,-0.051975379,-0.120114677,-0.058629979,0.082445989,0.000029798,-0.000014783,0.000100002,0.000169127,0.000020895,-0.000052371,-0.000092932,-0.000081614,-0.482181489,0.610073745,-2.266868830,0.046876684,0.434787154,-0.526120543,2.035197496,0.005703233
1788508260648074717,sim,WALK,isaacgym,-0.000125867,0.000034053,0.000056514,0.049687723,0.005937384,-0.998747154,0.075189352,0.062149157,-0.051941106,-0.120106630,-0.058650513,0.082414756,0.000032511,-0.000033404,0.000090213,0.000395916,0.000024036,-0.000064349,-0.000080766,-0.000010727,-0.481721580,0.610118270,-2.266980886,0.060943082,0.434432179,-0.526098907,2.035209179,0.015372982
1788508260667762219,sim,WALK,isaacgym,-0.000153030,-0.000111581,0.000041399,0.049684481,0.005947869,-0.998747253,0.075202525,0.062129860,-0.051908205,-0.120096587,-0.058680226,0.082385550,0.000036236,-0.000064074,0.000083351,0.000683224,0.000028216,-0.000091475,-0.000073384,0.000017038,-0.481337249,0.609955132,-2.266704321,0.074386179,0.434111506,-0.526204646,2.034900188,0.026204264
1788508260687817525,sim,WALK,isaacgym,-0.000165499,-0.000270602,0.000030616,0.049669770,0.005959943,-0.998747913,0.075216554,0.062099074,-0.051876316,-0.120085627,-0.058719103,0.082357059,0.000037001,-0.000092680,0.000084711,0.000990113,0.000028894,-0.000111491,-0.000076869,0.000118837,-0.480948627,0.609709918,-2.266298771,0.086925052,0.433822751,-0.526385903,2.034374714,0.038314298
1788508260707773090,sim,WALK,isaacgym,-0.000165339,-0.000448392,0.000019676,0.049642276,0.005972453,-0.998749205,0.075230420,0.062058901,-0.051842639,-0.120074987,-0.058762481,0.082325766,0.000035774,-0.000113672,0.000092302,0.001293220,0.000026960,-0.000117100,-0.000087097,0.000313569,-0.480524600,0.609533489,-2.266061544,0.097980507,0.433536679,-0.526512682,2.033921719,0.050776836
1788508260727765482,sim,WALK,isaacgym,-0.000159567,-0.000632242,0.000005433,0.049601003,0.005984741,-0.998751182,0.075243652,0.062012066,-0.051806102,-0.120065309,-0.058805366,0.082290719,0.000033850,-0.000128336,0.000099563,0.001570488,0.000024105,-0.000110637,-0.000096211,0.000555879,-0.480074942,0.609435260,-2.266100407,0.106830686,0.433223099,-0.526559770,2.033704042,0.062398218
1788508260747750205,sim,WALK,isaacgym,-0.000151397,-0.000794384,-0.000011069,0.049549481,0.005995913,-0.998753672,0.075255416,0.061962684,-0.051769922,-0.120057210,-0.058841054,0.082255552,0.000031581,-0.000140926,0.000100942,0.001798677,0.000021156,-0.000092524,-0.000098427,0.000802571,-0.479640961,0.609341264,-2.266304731,0.112851851,0.432891756,-0.526535213,2.033708572,0.072268143
1788508260767733096,sim,WALK,isaacgym,-0.000141327,-0.000953914,-0.000031267,0.049482893,0.006007080,-0.998756906,0.075266831,0.061907043,-0.051732609,-0.120049819,-0.058870946,0.082219193,0.000028608,-0.000148276,0.000095185,0.001982501,0.000018056,-0.000069247,-0.000092463,0.001043295,-0.479260921,0.609257102,-2.266552925,0.115905188,0.432573467,-0.526471376,2.033839703,0.080059901
1788508260787693465,sim,WALK,isaacgym,-0.000126855,-0.001065904,-0.000051094,0.049410177,0.006016834,-0.998760448,0.075276315,0.061851387,-0.051701078,-0.120044075,-0.058889006,0.082188675,0.000024356,-0.000156565,0.000080735,0.002097864,0.000014325,-0.000037991,-0.000077683,0.001244832,-0.478957534,0.609095812,-2.266802788,0.115485124,0.432297230,-0.526310265,2.033986568,0.085253924
1788508260807776922,sim,WALK,isaacgym,-0.000109187,-0.001169660,-0.000070909,0.049325201,0.006025979,-0.998764593,0.075284488,0.061791425,-0.051674554,-0.120039493,-0.058896844,0.082163403,0.000019027,-0.000156264,0.000060211,0.002151503,0.000010218,-0.000008690,-0.000056396,0.001410928,-0.478742063,0.608954072,-2.266989470,0.111915700,0.432100326,-0.526139736,2.034089327,0.088027552
1788508260827819886,sim,WALK,isaacgym,-0.000086426,-0.001224706,-0.000089109,0.049234175,0.006033657,-0.998769038,0.075290360,0.061731939,-0.051656911,-0.120036632,-0.058892925,0.082147369,0.000012338,-0.000154952,0.000034132,0.002134846,0.000005299,0.000024086,-0.000029834,0.001526958,-0.478637338,0.608730435,-2.267117023,0.105006330,0.432001770,-0.525851667,2.034077883,0.088100836
1788508260847791622,sim,WALK,isaacgym,-0.000060249,-0.001240241,-0.000104613,0.049140571,0.006039519,-0.998773612,0.075293511,0.061674227,-0.051649640,-0.120035730,-0.058877085,0.082141767,0.000004909,-0.000147623,0.000006321,0.002046919,-0.000000000,0.000054275,-0.000001691,0.001587800,-0.478646338,0.608507514,-2.267159224,0.095050983,0.432024300,-0.525538385,2.033946037,0.085588060
1788508260867757542,sim,WALK,isaacgym,-0.000031681,-0.001219760,-0.000116512,0.049052048,0.006043154,-0.998777942,0.075293764,0.061623593,-0.051652501,-0.120036826,-0.058852484,0.082146237,-0.000002796,-0.000133834,-0.000019750,0.001897614,-0.000005522,0.000078702,0.000024260,0.001593163,-0.478768051,0.608301282,-2.267167330,0.082542188,0.432162255,-0.525206625,2.033714294,0.080782041
1788508260887748009,sim,WALK,isaacgym,0.000000939,-0.001179802,-0.000124797,0.048961031,0.006044675,-0.998782398,0.075290971,0.061577951,-0.051665256,-0.120040171,-0.058819001,0.082160602,-0.000011017,-0.000108235,-0.000044993,0.001678909,-0.000011409,0.000094635,0.000048904,0.001545944,-0.478965759,0.608175039,-2.267213821,0.068278797,0.432398200,-0.524931729,2.033446550,0.074206620
1788508260907789587,sim,WALK,isaacgym,0.000031402,-0.001101900,-0.000129856,0.048883448,0.006043932,-0.998786203,0.075285867,0.061545705,-0.051684449,-0.120045021,-0.058784311,0.082180986,-0.000018242,-0.000084084,-0.000066145,0.001436188,-0.000016561,0.000108194,0.000069118,0.001461149,-0.479274094,0.608023524,-2.267217875,0.052703533,0.432740569,-0.524589539,2.033109188,0.066032261
1788508260928021043,sim,WALK,isaacgym,0.000065200,-0.001008251,-0.000130061,0.048803492,0.006040633,-0.998790133,0.075277366,0.061521758,-0.051713715,-0.120052435,-0.058742558,0.082211027,-0.000025542,-0.000046479,-0.000085618,0.001123868,-0.000021713,0.000111136,0.000087071,0.001322621,-0.479619801,0.608003497,-2.267285109,0.036665615,0.433140039,-0.524400175,2.032808781,0.056862995
