timestamp_ns,mode,fsm,rl_type,obs_00_base_ang_vel_x_scaled,obs_01_base_ang_vel_y_scaled,obs_02_base_ang_vel_z_scaled,obs_03_projected_gravity_x,obs_04_projected_gravity_y,obs_05_projected_gravity_z,obs_06_abad_l_position_offset_scaled,obs_07_hip_l_position_offset_scaled,obs_08_knee_l_position_offset_scaled,obs_09_abad_r_position_offset_scaled,obs_10_hip_r_position_offset_scaled,obs_11_knee_r_position_offset_scaled,obs_12_abad_l_velocity_scaled,obs_13_hip_l_velocity_scaled,obs_14_knee_l_velocity_scaled,obs_15_wheel_l_velocity_scaled,obs_16_abad_r_velocity_scaled,obs_17_hip_r_velocity_scaled,obs_18_knee_r_velocity_scaled,obs_19_wheel_r_velocity_scaled,obs_20_last_action_abad_l,obs_21_last_action_hip_l,obs_22_last_action_knee_l,obs_23_last_action_wheel_l,obs_24_last_action_abad_r,obs_25_last_action_hip_r,obs_26_last_action_knee_r,obs_27_last_action_wheel_r
1788509082108522707,sim,WALK,isaacgym,-0.000864352,0.016939145,0.001313921,0.056769070,0.004539849,-0.998377014,0.075763702,0.069050630,-0.053647408,-0.124198906,-0.054058065,0.084615836,0.000636190,0.003232924,0.001963532,-0.024576084,0.000535407,-0.003433390,-0.002228651,-0.024262874,-0.571377099,0.658666611,-2.335235596,-0.192539051,0.519029438,-0.560958147,2.102801800,-0.537241518
1788509082128476828,sim,WALK,isaacgym,-0.002010640,0.013340618,0.001218481,0.057853247,0.004639850,-0.998314316,0.076043181,0.070065518,-0.052863309,-0.123962522,-0.055300524,0.083760927,0.000902498,0.002370845,0.002363778,-0.016189054,0.000765551,-0.003416299,-0.002495780,-0.019811201,-0.562162519,0.659872949,-2.335432053,0.298366904,0.509875119,-0.567419946,2.110143185,-0.213329956
1788509082148540747,sim,WALK,isaacgym,-0.002861751,0.009905643,0.001175491,0.058592012,0.004792759,-0.998270507,0.076385520,0.070704927,-0.052001724,-0.123672150,-0.056429763,0.082874427,0.001103445,0.001382139,0.002695989,-0.007409150,0.000935511,-0.003204707,-0.002710700,-0.014589125,-0.552164018,0.659736753,-2.329167843,0.784429014,0.499584973,-0.572499037,2.115157604,0.113305241
1788509082168425286,sim,WALK,isaacgym,-0.004049846,0.005458940,0.001208854,0.059168457,0.005050738,-0.998235235,0.076825500,0.070979660,-0.050958583,-0.123299077,-0.057523986,0.081855307,0.001333525,0.000187732,0.003094042,0.002887452,0.001130412,-0.002867372,-0.002945046,-0.008236508,-0.542091072,0.658274412,-2.316886425,1.239483237,0.488440335,-0.576214969,2.118927956,0.424726576
1788509082188416600,sim,WALK,isaacgym,-0.005017394,0.001216230,0.001346619,0.059401188,0.005374203,-0.998219724,0.077339515,0.070821022,-0.049773226,-0.122864872,-0.058487048,0.080751488,0.001503061,-0.001028039,0.003468799,0.013163900,0.001263220,-0.002506573,-0.003176375,-0.001763892,-0.530488551,0.656113803,-2.306360722,1.631281257,0.474495053,-0.579325795,2.123042822,0.707736373
1788509082208417897,sim,WALK,isaacgym,-0.005758693,-0.003094457,0.001512268,0.059326463,0.005757164,-0.998222032,0.077899903,0.070240309,-0.048467348,-0.122397333,-0.059334313,0.079572926,0.001599059,-0.002131968,0.003758866,0.022789788,0.001324377,-0.002195057,-0.003346828,0.004407196,-0.518036962,0.653452814,-2.297886372,1.938898206,0.459309310,-0.581358790,2.130614996,0.952588379
1788509082228436465,sim,WALK,isaacgym,-0.006234910,-0.007553411,0.001534122,0.058934818,0.006184936,-0.998242673,0.078480311,0.069308673,-0.047080705,-0.121920995,-0.060068180,0.078354428,0.001606582,-0.002987229,0.003902131,0.031127661,0.001305083,-0.001868604,-0.003390473,0.010379753,-0.505490720,0.650760174,-2.295018196,2.154219627,0.443171352,-0.582135022,2.140017509,1.156836390
1788509082248419887,sim,WALK,isaacgym,-0.006266489,-0.011879288,0.001386233,0.058224739,0.006631419,-0.998281475,0.079040624,0.068112572,-0.045685062,-0.121471852,-0.060674791,0.077154348,0.001489206,-0.003626159,0.003801763,0.037798735,0.001175446,-0.001473060,-0.003240491,0.015908970,-0.492785275,0.647629201,-2.298868895,2.275072098,0.427542299,-0.581339955,2.150046587,1.316609502
1788509082268503618,sim,WALK,isaacgym,-0.005771093,-0.015676964,0.001103910,0.057219984,0.007061869,-0.998336618,0.079533279,0.066713383,-0.044382105,-0.121091135,-0.061115732,0.076052377,0.001236325,-0.004145387,0.003392082,0.042653725,0.000930278,-0.000938251,-0.002850326,0.020794424,-0.480458081,0.643623590,-2.308492422,2.302177906,0.413851500,-0.578630149,2.158239365,1.427026033
1788509082289484019,sim,WALK,isaacgym,-0.004795294,-0.018566102,0.000727675,0.055973514,0.007439185,-0.998404539,0.079912201,0.065136035,-0.043286572,-0.120817184,-0.061330338,0.075138280,0.000871049,-0.004630600,0.002668970,0.045676148,0.000595023,-0.000212757,-0.002210218,0.024873792,-0.469161868,0.638502419,-2.321636677,2.238667965,0.403372228,-0.573764026,2.162398338,1.483129740
1788509082308466639,sim,WALK,isaacgym,-0.003476172,-0.020439683,0.000107606,0.054396069,0.007767110,-0.998489229,0.080167443,0.063181405,-0.042433271,-0.120660841,-0.061213975,0.074447165,0.000419961,-0.005158808,0.001590147,0.047041908,0.000201596,0.000840183,-0.001238569,0.028372136,-0.459576786,0.632432163,-2.335695744,2.090917110,0.396895617,-0.566900194,2.161098003,1.483428836
1788509082328412754,sim,WALK,isaacgym,-0.002072858,-0.020788919,-0.000540338,0.052897137,0.007967945,-0.998568177,0.080237165,0.061243226,-0.042073617,-0.120656833,-0.060713728,0.074193010,-0.000022802,-0.005637755,0.000425979,0.046466309,-0.000171479,0.001958785,-0.000201071,0.030425802,-0.452748299,0.622490585,-2.347109556,1.847386837,0.395072788,-0.556267023,2.152019501,1.412364483
1788509082348386444,sim,WALK,isaacgym,-0.000420994,-0.020457106,-0.000997934,0.051411229,0.008058591,-0.998645054,0.080139831,0.059156348,-0.042151282,-0.120792508,-0.059820925,0.074320743,-0.000492800,-0.005887020,-0.000791181,0.044136682,-0.000560408,0.002916863,0.000846784,0.031227902,-0.448835254,0.613964081,-2.355591536,1.531958699,0.397750735,-0.546772420,2.138851643,1.287198305
1788509082368604420,sim,WALK,isaacgym,0.001205618,-0.019804284,-0.001265616,0.049874618,0.008028965,-0.998723214,0.079864122,0.056939219,-0.042689452,-0.121076062,-0.058567499,0.074848125,-0.000920707,-0.005744363,-0.001957718,0.039847529,-0.000899290,0.003638162,0.001857004,0.030785221,-0.447918475,0.606008828,-2.362456083,1.153632998,0.404623955,-0.535082221,2.120594740,1.114199162
1788509082388457134,sim,WALK,isaacgym,0.002220497,-0.018728044,-0.001446030,0.048633714,0.007920190,-0.998785278,0.079525366,0.055164759,-0.043454239,-0.121395960,-0.057330792,0.075567970,-0.001164108,-0.005337867,-0.002747651,0.034915584,-0.001072595,0.004088001,0.002580601,0.029484406,-0.450651169,0.598245382,-2.365487099,0.713576257,0.415894121,-0.520335793,2.097863674,0.890967011
1788509082408466614,sim,WALK,isaacgym,0.003048920,-0.016393872,-0.001676441,0.047371039,0.007733482,-0.998847425,0.079073906,0.053385456,-0.044574926,-0.121801130,-0.055784513,0.076624343,-0.001321008,-0.004487318,-0.003399242,0.027274677,-0.001160685,0.004416281,0.003214635,0.026681638,-0.455675125,0.595239699,-2.370697498,0.226525620,0.428959072,-0.510620236,2.078155756,0.627019942
1788509082428460796,sim,WALK,isaacgym,0.003631859,-0.013640967,-0.001794620,0.046287582,0.007497285,-0.998900020,0.078584984,0.051988577,-0.045881102,-0.122221544,-0.054185961,0.077868114,-0.001383496,-0.003281975,-0.003800905,0.018311040,-0.001167457,0.004434389,0.003640186,0.022698376,-0.464670420,0.592338979,-2.371982336,-0.282658786,0.443419963,-0.500961781,2.060687542,0.330874801
1788509082448476643,sim,WALK,isaacgym,0.004051480,-0.010200375,-0.001775234,0.045432546,0.007225547,-0.998941277,0.078086577,0.051060562,-0.047289679,-0.122633941,-0.052620028,0.079226444,-0.001380132,-0.001873911,-0.003973918,0.008397961,-0.001121811,0.004214408,0.003854139,0.017657027,-0.476572812,0.590802550,-2.370272160,-0.781822264,0.458730340,-0.494193584,2.045862675,0.016815655
1788509082468389579,sim,WALK,isaacgym,0.004221698,-0.006668007,-0.001692641,0.044832820,0.006931242,-0.998970458,0.077602945,0.050678481,-0.048713574,-0.123019151,-0.051192452,0.080617914,-0.001298563,-0.000270510,-0.003895342,-0.001772697,-0.001012917,0.003665550,0.003836101,0.011763736,-0.490385115,0.590503037,-2.365485907,-1.239448428,0.474049151,-0.490362227,2.035022259,-0.299985349
1788509082488456493,sim,WALK,isaacgym,0.004071823,-0.003364932,-0.001690585,0.044478810,0.006636959,-0.998988281,0.077164784,0.050910239,-0.050062904,-0.123352051,-0.050022264,0.081962118,-0.001136353,0.001515892,-0.003581492,-0.011888283,-0.000839004,0.002816034,0.003611301,0.005307076,-0.505351245,0.590993762,-2.358013630,-1.631720543,0.488189965,-0.489598662,2.028919935,-0.606151819
1788509082508497275,sim,WALK,isaacgym,0.003803108,0.000898668,-0.001545763,0.044382043,0.006329538,-0.998994580,0.076753683,0.051871573,-0.051400373,-0.123644911,-0.049077650,0.083326468,-0.000938332,0.003152997,-0.003118461,-0.022044840,-0.000645423,0.001948304,0.003205389,-0.001694695,-0.520921528,0.592257917,-2.349655151,-1.936739802,0.500452995,-0.491676211,2.027582884,-0.886033654
1788509082528452591,sim,WALK,isaacgym,0.003638728,0.005812146,-0.001024435,0.044646552,0.006052346,-0.998984512,0.076429591,0.053278406,-0.052495668,-0.123860784,-0.048479398,0.084450731,-0.000785029,0.004154666,-0.002659311,-0.030190113,-0.000508343,0.001212640,0.002713919,-0.008351851,-0.537079632,0.596009076,-2.340522289,-2.134091139,0.511105239,-0.495258659,2.030280828,-1.118896604
1788509082548437531,sim,WALK,isaacgym,0.003513965,0.010380287,-0.000387525,0.045248331,0.005797636,-0.998958946,0.076172009,0.054876720,-0.053367743,-0.124023959,-0.048153927,0.085326622,-0.000659631,0.004736362,-0.002189702,-0.036112070,-0.000410316,0.000539768,0.002155740,-0.014083387,-0.551673293,0.603171468,-2.333651304,-2.224244118,0.519648671,-0.500478804,2.035205364,-1.293579578
1788509082568642368,sim,WALK,isaacgym,0.003400794,0.013840827,0.000296729,0.046136671,0.005548535,-0.998919727,0.075955100,0.056671505,-0.054058740,-0.124157637,-0.048110028,0.085982332,-0.000552358,0.005229760,-0.001663368,-0.040438837,-0.000337571,-0.000316948,0.001507390,-0.019257148,-0.563739240,0.610844791,-2.327981234,-2.219889879,0.526017308,-0.506241441,2.042858601,-1.408781290
1788509082588451293,sim,WALK,isaacgym,0.003220613,0.016655155,0.001038241,0.047307038,0.005293724,-0.998866368,0.075766951,0.058720251,-0.054578612,-0.124272808,-0.048403253,0.086414347,-0.000440793,0.005517438,-0.001097468,-0.043190816,-0.000269240,-0.001192061,0.000804470,-0.023726438,-0.573540390,0.618427753,-2.323477268,-2.130051851,0.530325592,-0.511817753,2.052171707,-1.461802363
1788509082608414111,sim,WALK,isaacgym,0.002850862,0.018641064,0.001551625,0.048589888,0.005069829,-0.998805947,0.075632915,0.060715352,-0.054874072,-0.124353379,-0.048960765,0.086585710,-0.000306165,0.005564674,-0.000566925,-0.044072521,-0.000178044,-0.001880931,0.000185463,-0.026821214,-0.580682099,0.627537072,-2.321317911,-1.955984354,0.532745659,-0.518405080,2.062500000,-1.446458697
1788509082628468673,sim,WALK,isaacgym,0.002427450,0.019996855,0.001761353,0.049911370,0.004884906,-0.998741705,0.075552106,0.062577714,-0.054980824,-0.124398328,-0.049682220,0.086551199,-0.000173734,0.005378668,-0.000087778,-0.043383297,-0.000088284,-0.002329154,-0.000350945,-0.028574622,-0.585103095,0.635216355,-2.320844412,-1.713995457,0.533362031,-0.524726212,2.071970940,-1.371188045
1788509082648425095,sim,WALK,isaacgym,0.001848125,0.020918032,0.001757225,0.051390428,0.004724382,-0.998667464,0.075518675,0.064441328,-0.054920504,-0.124409601,-0.050574307,0.086327801,-0.000013278,0.004953370,0.000398151,-0.041112241,0.000026930,-0.002591785,-0.000855055,-0.029191875,-0.586977303,0.640589774,-2.320544004,-1.419211030,0.532806039,-0.530852377,2.079789400,-1.247125983
1788509082668398774,sim,WALK,isaacgym,0.001019335,0.020904509,0.001606023,0.052992065,0.004608577,-0.998584299,0.075553529,0.066196893,-0.054666350,-0.124369040,-0.051591818,0.085904429,0.000195957,0.004336827,0.000923722,-0.036890128,0.000188221,-0.002788422,-0.001347690,-0.028605616,-0.585938454,0.646095455,-2.321392298,-1.073369145,0.530587971,-0.539301276,2.087699413,-1.073032975
1788509082688420142,sim,WALK,isaacgym,0.000078724,0.019529836,0.001395617,0.054456815,0.004564083,-0.998505696,0.075665943,0.067650010,-0.054238627,-0.124267876,-0.052625050,0.085337648,0.000422233,0.003773959,0.001428354,-0.031592533,0.000369888,-0.002986289,-0.001775553,-0.026842672,-0.581478298,0.651435018,-2.324626446,-0.678553998,0.525761247,-0.549689591,2.096771479,-0.847713232
1788509082708463618,sim,WALK,isaacgym,-0.000919635,0.017071184,0.001262775,0.055774255,0.004590826,-0.998432850,0.075861454,0.068883305,-0.053636680,-0.124099061,-0.053733056,0.084628592,0.000651329,0.003068539,0.001882157,-0.024829002,0.000557702,-0.003137063,-0.002132739,-0.024016026,-0.574904978,0.654751360,-2.327915907,-0.244353563,0.518977106,-0.557613909,2.104927063,-0.580827832
1788509082728464775,sim,WALK,isaacgym,-0.001882347,0.014007643,0.001179826,0.056891113,0.004688075,-0.998369382,0.076135941,0.069822510,-0.052884231,-0.123865291,-0.054861521,0.083805451,0.000863452,0.002153001,0.002274682,-0.016765468,0.000732707,-0.003109381,-0.002418633,-0.019997917,-0.566547275,0.656303108,-2.328424931,0.212947249,0.510925889,-0.564311624,2.111399651,-0.285408944
1788509082748436008,sim,WALK,isaacgym,-0.002926604,0.009955266,0.001161047,0.057845805,0.004876132,-0.998313621,0.076526478,0.070446973,-0.051890860,-0.123534918,-0.056074073,0.082781205,0.001079574,0.000998953,0.002672986,-0.006761971,0.000911018,-0.002944508,-0.002685299,-0.014466022,-0.556759477,0.656460404,-2.324760675,0.665862024,0.501445055,-0.569881082,2.116562605,0.016542174
1788509082768362959,sim,WALK,isaacgym,-0.003783234,0.005865421,0.001263259,0.058441879,0.005126899,-0.998277648,0.076968729,0.070605387,-0.050812016,-0.123163223,-0.057142352,0.081721315,0.001237708,-0.000105466,0.002982518,0.002772805,0.001035984,-0.002686816,-0.002873483,-0.008664581,-0.544819295,0.655611038,-2.319374800,1.081469059,0.489093870,-0.575460315,2.123511553,0.304807037
1788509082788369007,sim,WALK,isaacgym,-0.004349716,0.002078786,0.001454898,0.058719456,0.005413917,-0.998259843,0.077427760,0.070373972,-0.049700747,-0.122781716,-0.058047284,0.080665777,0.001312659,-0.001168718,0.003175892,0.011488800,0.001084238,-0.002326335,-0.002971232,-0.002955399,-0.532867849,0.653466165,-2.311499119,1.437973738,0.475144625,-0.577753365,2.130897999,0.565691411
1788509082808476307,sim,WALK,isaacgym,-0.004895561,-0.000800797,0.001577949,0.058749425,0.005668440,-0.998256667,0.077805370,0.069927816,-0.048794518,-0.122470498,-0.058662866,0.079831133,0.001378194,-0.001983517,0.003285674,0.018059517,0.001132616,-0.002059628,-0.002982570,0.001176462,-0.521278799,0.651265860,-2.303971529,1.724667430,0.460834533,-0.578016281,2.137176991,0.794897020
1788509082828429560,sim,WALK,isaacgym,-0.005477676,-0.004914558,0.001555079,0.058542052,0.006037273,-0.998266688,0.078310192,0.069033225,-0.047587941,-0.122058131,-0.059329500,0.078757951,0.001411522,-0.002879812,0.003414055,0.026280305,0.001144580,-0.001679867,-0.002986398,0.006970928,-0.511033475,0.649864912,-2.296630859,1.958922505,0.447820097,-0.578332901,2.140155554,1.008575320
1788509082848422984,sim,WALK,isaacgym,-0.005589984,-0.009267703,0.001381987,0.058051440,0.006411232,-0.998293006,0.078779586,0.067956512,-0.046417305,-0.121682152,-0.059855093,0.077745149,0.001328538,-0.003418085,0.003433850,0.032872608,0.001047233,-0.001403043,-0.002954754,0.012309789,-0.498741865,0.647342145,-2.300256014,2.108323097,0.434289813,-0.577836871,2.143028736,1.183272243
1788509082868466878,sim,WALK,isaacgym,-0.005202179,-0.013821587,0.001108984,0.057161155,0.006816550,-0.998341693,0.079244882,0.066567992,-0.045149395,-0.121324688,-0.060317611,0.076657662,0.001119581,-0.003871166,0.003197627,0.038598517,0.000835887,-0.001005135,-0.002732722,0.017761193,-0.486104071,0.643910587,-2.308006048,2.175040245,0.422421873,-0.576254129,2.147848606,1.314474225
1788509082888611618,sim,WALK,isaacgym,-0.004772685,-0.016505929,0.000878877,0.056363990,0.007072876,-0.998385234,0.079511195,0.065531572,-0.044358621,-0.121130615,-0.060538490,0.075984547,0.000932714,-0.004129086,0.002867705,0.041362980,0.000660460,-0.000650105,-0.002433697,0.020923068,-0.474391460,0.638153255,-2.320715904,2.142923355,0.412102312,-0.571135342,2.151186943,1.384178519
1788509082908528130,sim,WALK,isaacgym,-0.003831196,-0.019278457,0.000406817,0.054932280,0.007411670,-0.998462574,0.079813033,0.063772817,-0.043374012,-0.120930903,-0.060619374,0.075157950,0.000593952,-0.004565973,0.002061947,0.043933809,0.000357725,0.000185967,-0.001696753,0.025119290,-0.464863122,0.636683226,-2.332154751,2.067118406,0.404732317,-0.569621921,2.154975891,1.432321668
1788509082928501424,sim,WALK,isaacgym,-0.002704856,-0.020814562,-0.000223001,0.053382795,0.007662361,-0.998544724,0.079968810,0.061974828,-0.042779992,-0.120854095,-0.060373639,0.074688623,0.000218626,-0.004992691,0.001043561,0.044556049,0.000039036,0.001204243,-0.000771570,0.028105301,-0.457315326,0.627960026,-2.345704079,1.892092824,0.400314540,-0.559554577,2.149175167,1.406427264
1788509082948401767,sim,WALK,isaacgym,-0.001328775,-0.020639606,-0.000775690,0.051882303,0.007807370,-0.998622687,0.079971053,0.060091158,-0.042616615,-0.120903537,-0.059733440,0.074598441,-0.000183595,-0.005449786,-0.000091857,0.043421295,-0.000293234,0.002317900,0.000230490,0.029742676,-0.452495337,0.618181646,-2.352614403,1.627860308,0.400973916,-0.549532056,2.139790535,1.309426427
1788509082968406221,sim,WALK,isaacgym,0.000088581,-0.020010987,-0.001113116,0.050415276,0.007853473,-0.998697463,0.079830840,0.058094223,-0.042859743,-0.121068597,-0.058736985,0.074864933,-0.000571801,-0.005591659,-0.001191433,0.040545067,-0.000603902,0.003163135,0.001188930,0.029972431,-0.451218843,0.609315217,-2.357337952,1.290249705,0.405117691,-0.539184093,2.126546383,1.155295491
1788509082988419201,sim,WALK,isaacgym,0.001280933,-0.018860521,-0.001341297,0.049011035,0.007804948,-0.998767741,0.079564348,0.056113889,-0.043474982,-0.121331871,-0.057475393,0.075461099,-0.000877319,-0.005366909,-0.002148556,0.035901478,-0.000831937,0.003801468,0.002057192,0.029029754,-0.452828407,0.601777852,-2.360728502,0.888353825,0.413109004,-0.527268708,2.110059738,0.951755822
1788509083008416245,sim,WALK,isaacgym,0.002173813,-0.016929895,-0.001547311,0.047717514,0.007682947,-0.998831323,0.079207726,0.054281165,-0.044395933,-0.121658556,-0.056021650,0.076342413,-0.001080437,-0.004789169,-0.002895322,0.029513586,-0.000964331,0.004242223,0.002774670,0.026848871,-0.457731009,0.595724046,-2.362897873,0.427952707,0.424278766,-0.514714420,2.091953278,0.701144993
1788509083028471599,sim,WALK,isaacgym,0.002875930,-0.014170632,-0.001721749,0.046596264,0.007505427,-0.998885607,0.078793906,0.052717154,-0.045543203,-0.122018963,-0.054447164,0.077447603,-0.001206389,-0.003877304,-0.003415338,0.021488692,-0.001030181,0.004457946,0.003303143,0.023410730,-0.465866685,0.591601670,-2.363896370,-0.074601904,0.437539697,-0.503916204,2.074302673,0.410277158
1788509083048511911,sim,WALK,isaacgym,0.003403069,-0.010808320,-0.001784722,0.045699181,0.007284261,-0.998928688,0.078349032,0.051540767,-0.046833048,-0.122391254,-0.052845975,0.078704009,-0.001257194,-0.002644686,-0.003697547,0.012122217,-0.001033747,0.004379719,0.003622124,0.018740644,-0.476544857,0.589297652,-2.363265038,-0.587854266,0.452056319,-0.496478826,2.058849812,0.092991993
1788509083068499665,sim,WALK,isaacgym,0.003878825,-0.007057488,-0.001656745,0.045027269,0.007011631,-0.998961151,0.077865697,0.050820430,-0.048258970,-0.122782439,-0.051249762,0.080105731,-0.001273836,-0.001143619,-0.003759256,0.001766437,-0.001015270,0.003951185,0.003709155,0.012865590,-0.489272654,0.588299990,-2.360707760,-1.076483369,0.467131972,-0.491976112,2.046959400,-0.232416764
1788509083088421991,sim,WALK,isaacgym,0.003928916,-0.003463385,-0.001571640,0.044654686,0.006733761,-0.998979787,0.077423550,0.050720667,-0.049583921,-0.123127423,-0.049958636,0.081425855,-0.001178238,0.000551425,-0.003571648,-0.008596735,-0.000899337,0.003212950,0.003596782,0.006334718,-0.503744841,0.588027954,-2.354855299,-1.510039449,0.482124060,-0.489065051,2.038242340,-0.552411854
1788509083108456056,sim,WALK,isaacgym,0.003887696,0.000038294,-0.001533190,0.044538977,0.006457807,-0.998986775,0.077022307,0.051235964,-0.050806055,-0.123427160,-0.048959677,0.082669446,-0.001060942,0.002246299,-0.003213773,-0.018417834,-0.000777071,0.002343551,0.003297583,-0.000182741,-0.518756330,0.589812756,-2.348740101,-1.862384915,0.495381951,-0.490182400,2.033648729,-0.848953664
1788509083128702252,sim,WALK,isaacgym,0.003858563,0.004429311,-0.001196878,0.044711867,0.006168509,-0.998980880,0.076643564,0.052373489,-0.051944385,-0.123699427,-0.048236420,0.083840678,-0.000942829,0.003600763,-0.002798024,-0.027646440,-0.000666602,0.001492817,0.002873827,-0.007099199,-0.533383191,0.592127085,-2.342654228,-2.122014284,0.507007420,-0.493438631,2.033686161,-1.111182451
1788509083148466381,sim,WALK,isaacgym,0.003796248,0.009214536,-0.000578077,0.045215781,0.005895622,-0.998959846,0.076325603,0.053812479,-0.052879462,-0.123921327,-0.047819336,0.084790895,-0.000831724,0.004351804,-0.002403927,-0.034730288,-0.000573388,0.000807549,0.002410948,-0.013391678,-0.547880471,0.597188771,-2.336179018,-2.275681496,0.516860127,-0.497561038,2.036694765,-1.321647167
1788509083168383992,sim,WALK,isaacgym,0.003685884,0.013466242,0.000126343,0.046048698,0.005626867,-0.998923348,0.076047152,0.055478026,-0.053663085,-0.124111690,-0.047662531,0.085558066,-0.000722920,0.004891227,-0.001956519,-0.040222076,-0.000490811,0.000039783,0.001860455,-0.019197008,-0.560756445,0.604218483,-2.330496788,-2.330266953,0.524580181,-0.502342701,2.041493893,-1.474688888
1788509083188379287,sim,WALK,isaacgym,0.003524175,0.016679585,0.000868081,0.047149457,0.005365241,-0.998873437,0.075807244,0.057314222,-0.054274688,-0.124274485,-0.047804986,0.086111436,-0.000614768,0.005302271,-0.001453708,-0.044001043,-0.000416949,-0.000834362,0.001234701,-0.024206042,-0.571399093,0.612209141,-2.325908899,-2.290081263,0.530229270,-0.507661462,2.048102379,-1.562912703
1788509083208435783,sim,WALK,isaacgym,0.003246488,0.019187173,0.001484674,0.048450906,0.005116811,-0.998812459,0.075608544,0.059260522,-0.054700563,-0.124409616,-0.048251306,0.086436341,-0.000491369,0.005484164,-0.000934485,-0.046034783,-0.000334013,-0.001602882,0.000606091,-0.028106114,-0.579506814,0.620666862,-2.323368549,-2.163461924,0.533942282,-0.512947798,2.055629969,-1.584171057
1788509083228477681,sim,WALK,isaacgym,0.002843479,0.021122416,0.001811605,0.049830757,0.004903947,-0.998745637,0.075465702,0.061113169,-0.054932067,-0.124506481,-0.048889329,0.086542020,-0.000351382,0.005403149,-0.000449943,-0.046364012,-0.000235857,-0.002118588,0.000050490,-0.030614591,-0.584972024,0.628916323,-2.322542906,-1.960782528,0.535959303,-0.518784165,2.063476562,-1.541534543
1788509083248464290,sim,WALK,isaacgym,0.002265348,0.022530595,0.001890269,0.051409990,0.004713453,-0.998666509,0.075371206,0.063006138,-0.054996917,-0.124568135,-0.049724733,0.086454878,-0.000177925,0.005100179,0.000064525,-0.045013201,-0.000108646,-0.002486228,-0.000499825,-0.031994128,-0.588018954,0.635361373,-2.322498322,-1.697944999,0.536488116,-0.524636328,2.070541382,-1.444270015
1788509083268455823,sim,WALK,isaacgym,0.001515164,0.023065425,0.001784929,0.053063177,0.004570322,-0.998580698,0.075344831,0.064756145,-0.054876158,-0.124578647,-0.050663625,0.086177418,0.000029628,0.004659572,0.000589369,-0.042078230,0.000051046,-0.002749411,-0.001014678,-0.032144839,-0.587952137,0.641957581,-2.324007034,-1.376505494,0.535173953,-0.533247709,2.078495026,-1.291125655
1788509083288427176,sim,WALK,isaacgym,0.000639108,0.022382321,0.001620420,0.054615501,0.004491676,-0.998497357,0.075394757,0.066255991,-0.054586241,-0.124529511,-0.051638265,0.085751007,0.000256417,0.004182699,0.001090100,-0.037851974,0.000232911,-0.002985647,-0.001464882,-0.031173509,-0.585024714,0.647767961,-2.327354670,-1.002447128,0.531591356,-0.542407274,2.086958408,-1.084603310
1788509083308432985,sim,WALK,isaacgym,-0.000436461,0.020437766,0.001412711,0.056244778,0.004479232,-0.998406962,0.075545244,0.067714204,-0.054064879,-0.124397583,-0.052810197,0.085103998,0.000522673,0.003487715,0.001619631,-0.031357437,0.000451298,-0.003148886,-0.001905797,-0.028658482,-0.580108702,0.651753545,-2.330345631,-0.583561718,0.526273906,-0.549643397,2.094267130,-0.831708610
1788509083328443045,sim,WALK,isaacgym,-0.001414209,0.017453292,0.001248707,0.057690970,0.004545014,-0.998324143,0.075790018,0.068882738,-0.053355584,-0.124188744,-0.054012765,0.084303925,0.000757751,0.002700690,0.002087906,-0.023603989,0.000642379,-0.003213148,-0.002279919,-0.024816349,-0.571914732,0.655810773,-2.333775997,-0.126590282,0.518444777,-0.559247792,2.103003502,-0.538237214
1788509083348422805,sim,WALK,isaacgym,-0.002453872,0.013608154,0.001148724,0.058870016,0.004687759,-0.998254650,0.076124981,0.069734519,-0.052481184,-0.123905167,-0.055234348,0.083379517,0.000995358,0.001791260,0.002485868,-0.014722097,0.000842094,-0.003199778,-0.002558218,-0.020053250,-0.561537921,0.657714069,-2.335032225,0.348360896,0.508598149,-0.566954136,2.111846924,-0.221013144
1788509083368426826,sim,WALK,isaacgym,-0.003330777,0.009781129,0.001138353,0.059659232,0.004880465,-0.998206871,0.076496340,0.070182328,-0.051584015,-0.123590991,-0.056301524,0.082477162,0.001181050,0.000834518,0.002774808,-0.006023325,0.000998781,-0.003046448,-0.002733468,-0.014994210,-0.550116241,0.657527447,-2.330775738,0.812278569,0.496833026,-0.572783768,2.119730473,0.098785445
1788509083388379522,sim,WALK,isaacgym,-0.004202847,0.005467159,0.001225749,0.060228159,0.005162167,-0.998171288,0.076977924,0.070275088,-0.050474117,-0.123184524,-0.057390113,0.081407914,0.001344733,-0.000342014,0.003058203,0.004005780,0.001132192,-0.002656406,-0.002886213,-0.008471737,-0.539227188,0.655407012,-2.320007563,1.241185308,0.484403372,-0.575407982,2.124285221,0.404614806
1788509083408396645,sim,WALK,isaacgym,-0.004958677,0.001444949,0.001382190,0.060471110,0.005487197,-0.998154865,0.077484466,0.069932391,-0.049327502,-0.122759692,-0.058269133,0.080345700,0.001460680,-0.001506755,0.003301176,0.013574345,0.001219536,-0.002249163,-0.003007969,-0.002233105,-0.527073443,0.653363109,-2.310484886,1.604111314,0.470145404,-0.577653766,2.129374504,0.678911388
